T_TargetID,T_UTCTime,Long,Lat,T_Longitude,T_Latitude,T_Speed,T_Heading,T_Alarm,T_Status,T_Info,T_Cost,T_AsynFlag,T_RecordTime
MMC8000GPSANDASYN051113-23041-00000000,1388505254,114.274776,30.599645,114274776,30599645,0,0,0,262144,,0,GPS,1388505254
MMC8000GPSANDASYN051113-23229-00000000,1388505254,114.326533,30.536095,114326533,30536095,9.532639,112.78,0,262144,,0,GPS,1388505254
MMC8000GPSANDASYN051113-24996-00000000,1388505254,114.17761,30.606723,114177610,30606723,11.721806,121.2,0,0,,0,GPS,1388505254
MMC8000GPSANDASYN051113-40415-00000000,1388505254,114.337503,30.532048,114337503,30532048,0.005139,0,0,262144,,0,GPS,1388505254
MMC8000GPSANDASYN051113-23195-00000000,1388505254,114.407763,30.490281,114407763,30490281,4.94875,258.46,0,0,,0,GPS,1388505254
MMC8000GPSANDASYN051113-21517-00000000,1388505254,114.31178,30.628743,114311780,30628743,12.122639,107.96,0,262144,,0,GPS,1388505254
MMC8000GPSANDASYN051113-24156-00000000,1388505254,114.337341,30.630976,114337341,30630976,20.0725,130.76,0,0,,0,GPS,1388505254
MMC8000GPSANDASYN051113-30339-00000000,1388505254,0,0,0,0,0,0,0,1,,0,GPS,1388505254
MMC8000GPSANDASYN051113-40374-00000000,1388505254,114.265623,30.621285,114265623,30621285,0.178833,134.11,0,262144,,0,GPS,1388505254
MMC8000GPSANDASYN051113-23841-00000000,1388505253,114.325711,30.601441,114325711,30601441,15.139167,127.01,0,0,,0,GPS,1388505253
MMC8000GPSANDASYN051113-23162-00000000,1388505253,114.286416,30.543005,114286416,30543005,1.243611,199.02,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-23470-00000000,1388505253,114.312955,30.556078,114312955,30556078,11.762917,273.61,0,0,,0,GPS,1388505253
MMC8000GPSANDASYN051113-23229-00000000,1388505253,114.32405,30.537213,114324050,30537213,2.430694,122.27,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-16801-00000000,1388505253,114.232011,30.628658,114232011,30628658,6.814166,239.68,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-21971-00000000,1388505253,114.438336,30.436381,114438336,30436381,0,0,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-22305-00000000,1388505253,114.392568,30.609073,114392568,30609073,16.685972,259.25,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-40385-00000000,1388505253,114.333205,30.515231,114333205,30515231,10.226389,145.95,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-24134-00000000,1388505253,114.357903,30.581488,114357903,30581488,11.156527,219.44,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-24585-00000000,1388505253,114.280791,30.587595,114280791,30587595,0,0,0,0,,0,GPS,1388505253
MMC8000GPSANDASYN051113-23188-00000000,1388505253,114.26766,30.470323,114267660,30470323,22.092083,122.38,0,262144,,0,GPS,1388505253
MMC8000GPSANDASYN051113-22583-00000000,1388505252,114.317481,30.540603,114317481,30540603,0,0,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-22646-00000000,1388505252,114.358256,30.477713,114358256,30477713,7.358889,180.39,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-23229-00000000,1388505252,114.31952,30.539581,114319520,30539581,15.879167,120.98,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-40370-00000000,1388505252,114.381646,30.629683,114381646,30629683,13.463889,180.04,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-23841-00000000,1388505252,114.320296,30.604961,114320296,30604961,18.320139,127.06,0,0,,0,GPS,1388505252
MMC8000GPSANDASYN051113-17846-00000000,1388505252,114.322875,30.520743,114322875,30520743,0,0,0,0,,0,GPS,1388505252
MMC8000GPSANDASYN051113-22048-00000000,1388505252,114.357098,30.526115,114357098,30526115,0,0,0,0,,0,GPS,1388505252
MMC8000GPSANDASYN051113-22444-00000000,1388505252,114.383701,30.621473,114383701,30621473,0,0,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-23070-00000000,1388505252,114.32507,30.591801,114325070,30591801,8.217083,132.76,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-24765-00000000,1388505252,114.203511,30.76243,114203511,30762430,19.47125,160.31,0,262144,,0,GPS,1388505252
MMC8000GPSANDASYN051113-21726-00000000,1388505252,114.326366,30.519718,114326366,30519718,13.818472,287.11,0,0,,0,GPS,1388505252
MMC8000GPSANDASYN051113-23298-00000000,1388505252,114.245916,30.565771,114245916,30565771,12.888333,113.55,0,0,,0,GPS,1388505252
MMC8000GPSANDASYN051113-22565-00000000,1388505252,114.351081,30.535846,114351081,30535846,3.797639,57.78,0,1,,0,GPS,1388505252
MMC8000GPSANDASYN051113-22929-00000000,1388505251,114.257008,30.482258,114257008,30482258,11.341528,304.24,0,0,,0,GPS,1388505251
MMC8000GPSANDASYN051113-22279-00000000,1388505251,114.336685,30.502158,114336685,30502158,13.988055,289.25,0,0,,0,GPS,1388505251
MMC8000GPSANDASYN051113-23276-00000000,1388505251,114.190076,30.56858,114190076,30568580,8.530556,109.22,0,262144,,0,GPS,1388505251
MMC8000GPSANDASYN051113-22367-00000000,1388505251,114.302863,30.52348,114302863,30523480,0,0,0,0,,0,GPS,1388505251
MMC8000GPSANDASYN051113-22716-00000000,1388505251,114.198726,30.551266,114198726,30551266,11.875972,30.8,0,0,,0,GPS,1388505251
MMC8000GPSANDASYN051113-22022-00000000,1388505251,114.38176,30.615153,114381760,30615153,17.657223,0.06,0,0,,0,GPS,1388505251
MMC8000GPSANDASYN051113-22712-00000000,1388505251,114.334405,30.588748,114334405,30588748,0,0,0,262144,,0,GPS,1388505251
MMC8000GPSANDASYN051113-24310-00000000,1388505251,114.194896,30.642515,114194896,30642515,20.58125,104.04,0,0,,0,GPS,1388505251
MMC8000GPSANDASYN051113-23229-00000000,1388505251,114.314236,30.542281,114314236,30542281,15.945972,117.31,0,262144,,0,GPS,1388505251
MMC8000GPSANDASYN051113-22606-00000000,1388505251,0,0,0,0,0,0,0,262145,,0,GPS,1388505251
MMC8000GPSANDASYN051113-23841-00000000,1388505250,114.314146,30.60894,114314146,30608940,19.347918,126.1,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-24820-00000000,1388505250,114.161765,30.495476,114161765,30495476,0,0,0,262144,,0,GPS,1388505250
MMC8000GPSANDASYN051113-22965-00000000,1388505250,114.303205,30.549711,114303205,30549711,7.004305,183.15,0,262144,,0,GPS,1388505250
MMC8000GPSANDASYN051113-16900-00000000,1388505250,114.331915,30.586951,114331915,30586951,6.629167,211.14,0,262144,,0,GPS,1388505250
MMC8000GPSANDASYN051113-23137-00000000,1388505250,114.326868,30.485685,114326868,30485685,14.748611,184.68,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-40271-00000000,1388505250,114.235506,30.625506,114235506,30625506,0.006681,0,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-16397-00000000,1388505250,114.396845,30.48212,114396845,30482120,9.38875,101.63,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-22367-00000000,1388505250,114.302846,30.523481,114302846,30523481,1.562222,75.33,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-24406-00000000,1388505250,114.370863,30.582898,114370863,30582898,18.196806,24.56,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-22624-00000000,1388505250,114.447863,30.5931,114447863,30593100,8.073194,234.19,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-24017-00000000,1388505250,114.401303,30.434913,114401303,30434913,18.55139,150.71,0,262144,,0,GPS,1388505250
MMC8000GPSANDASYN051113-23144-00000000,1388505250,114.252845,30.61527,114252845,30615270,14.589306,251.92,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-24255-00000000,1388505250,114.260961,30.571796,114260961,30571796,12.693055,86.04,0,262144,,0,GPS,1388505250
MMC8000GPSANDASYN051113-23632-00000000,1388505250,114.200143,30.595143,114200143,30595143,16.78875,120.53,0,0,,0,GPS,1388505250
MMC8000GPSANDASYN051113-21605-00000000,1388505249,114.208806,30.6273,114208806,30627300,17.487638,266.46,0,0,,0,GPS,1388505249
MMC8000GPSANDASYN051113-23892-00000000,1388505249,114.314118,30.512511,114314118,30512511,9.779305,179.12,0,262144,,0,GPS,1388505249
MMC8000GPSANDASYN051113-23702-00000000,1388505249,0,0,0,0,0,0,0,262145,,0,GPS,1388505249
MMC8000GPSANDASYN051113-47003-00000000,1388505249,114.321178,30.585046,114321178,30585046,12.451528,33.97,0,0,,0,GPS,1388505249
MMC8000GPSANDASYN051113-24916-00000000,1388505249,114.304016,30.547283,114304016,30547283,4.876806,285.72,0,262144,,0,GPS,1388505249
MMC8000GPSANDASYN051113-24516-00000000,1388505249,114.220786,30.569685,114220786,30569685,10.879027,116.46,0,262144,,0,GPS,1388505249
MMC8000GPSANDASYN051113-16573-00000000,1388505249,114.110056,30.464563,114110056,30464563,0,0,0,262144,,0,GPS,1388505249
MMC8000GPSANDASYN051113-23966-00000000,1388505249,114.315763,30.43847,114315763,30438470,15.719861,350.81,0,262144,,0,GPS,1388505249
MMC8000GPSANDASYN051113-23492-00000000,1388505249,114.302735,30.624226,114302735,30624226,10.925278,37.05,0,262144,,0,GPS,1388505249
MMC8000GPSANDASYN051113-22118-00000000,1388505249,114.275501,30.55625,114275501,30556250,15.329306,302.01,0,0,,0,GPS,1388505249
MMC8000GPSANDASYN051113-17974-00000000,1388505249,114.34814,30.482921,114348140,30482921,3.972361,269.5,0,0,,0,GPS,1388505249
MMC8000GPSANDASYN051113-40341-00000000,1388505248,114.31128,30.527555,114311280,30527555,10.786528,311.04,0,262144,,0,GPS,1388505248
MMC8000GPSANDASYN051113-22073-00000000,1388505248,114.214175,30.561915,114214175,30561915,0,0,0,262144,,0,GPS,1388505248
MMC8000GPSANDASYN051113-22848-00000000,1388505248,114.307993,30.542655,114307993,30542655,3.771945,73.27,0,262144,,0,GPS,1388505248
MMC8000GPSANDASYN051113-29520-00000000,1388505248,114.218191,30.581845,114218191,30581845,18.695278,60.04,0,262144,,0,GPS,1388505248
MMC8000GPSANDASYN051113-30317-00000000,1388505248,114.257481,30.581215,114257481,30581215,15.760972,61.59,0,262144,,0,GPS,1388505248
MMC8000GPSANDASYN051113-24376-00000000,1388505248,114.270195,30.61287,114270195,30612870,13.119583,301.39,0,0,,0,GPS,1388505248
MMC8000GPSANDASYN051113-21887-00000000,1388505248,114.335926,30.512253,114335926,30512253,12.657084,11.68,0,0,,0,GPS,1388505248
MMC8000GPSANDASYN051113-22873-00000000,1388505248,114.206548,30.588216,114206548,30588216,2.795556,305.16,0,0,,0,GPS,1388505248
MMC8000GPSANDASYN051113-23225-00000000,1388505247,0,0,0,0,0,0,0,262145,,0,GPS,1388505247
MMC8000GPSANDASYN051113-22749-00000000,1388505247,114.283395,30.59278,114283395,30592780,14.8,217.16,0,262144,,0,GPS,1388505247
MMC8000GPSANDASYN051113-23463-00000000,1388505247,114.338465,30.544765,114338465,30544765,15.940833,289.14,0,262144,,0,GPS,1388505247
MMC8000GPSANDASYN051113-40158-00000000,1388505246,114.390226,30.486951,114390226,30486951,13.648889,0.86,0,262144,,0,GPS,1388505246
MMC8000GPSANDASYN051113-23056-00000000,1388505246,114.305765,30.614203,114305765,30614203,19.28111,304.09,0,0,,0,GPS,1388505246
MMC8000GPSANDASYN051113-40316-00000000,1388505246,114.246163,30.61191,114246163,30611910,11.624166,321.47,0,262144,,0,GPS,1388505246
MMC8000GPSANDASYN051113-24615-00000000,1388505246,114.33683,30.557905,114336830,30557905,20.879305,213.7,0,262144,,0,GPS,1388505246
MMC8000GPSANDASYN051113-23728-00000000,1388505246,0,0,0,0,0,0,0,1,,0,GPS,1388505246
MMC8000GPSANDASYN051113-23489-00000000,1388505246,114.271128,30.585796,114271128,30585796,0,0,0,0,,0,GPS,1388505246
MMC8000GPSANDASYN051113-23522-00000000,1388505246,114.300965,30.542103,114300965,30542103,7.708334,272.72,0,0,,0,GPS,1388505246
MMC8000GPSANDASYN051113-40415-00000000,1388505246,114.337406,30.532098,114337406,30532098,4.860875,119.96,0,262144,,0,GPS,1388505246
MMC8000GPSANDASYN051113-24233-00000000,1388505246,114.330336,30.534708,114330336,30534708,15.509167,293.45,0,0,,0,GPS,1388505246
MMC8000GPSANDASYN051113-17402-00000000,1388505245,114.400336,30.643536,114400336,30643536,14.435139,239.97,0,0,,0,GPS,1388505245
MMC8000GPSANDASYN051113-24615-00000000,1388505245,114.34149,30.563066,114341490,30563066,12.99625,219.05,0,262144,,0,GPS,1388505245
MMC8000GPSANDASYN051113-24420-00000000,1388505245,114.36443,30.516415,114364430,30516415,0,0,0,262144,,0,GPS,1388505245
MMC8000GPSANDASYN051113-40316-00000000,1388505245,114.246423,30.611528,114246423,30611528,6.958056,3.74,0,262144,,0,GPS,1388505245
MMC8000GPSANDASYN051113-22507-00000000,1388505245,114.260601,30.582203,114260601,30582203,0,0,0,0,,0,GPS,1388505245
MMC8000GPSANDASYN051113-40415-00000000,1388505245,114.333106,30.533586,114333106,30533586,7.513055,112.33,0,262144,,0,GPS,1388505245
MMC8000GPSANDASYN051113-22433-00000000,1388505245,114.262981,30.570408,114262981,30570408,0,0,0,0,,0,GPS,1388505245
MMC8000GPSANDASYN051113-24149-00000000,1388505245,114.255325,30.625735,114255325,30625735,0,0,0,262144,,0,GPS,1388505245
MMC8000GPSANDASYN051113-22217-00000000,1388505244,114.41216,30.612096,114412160,30612096,9.717639,77.44,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-16940-00000000,1388505244,114.31345,30.654641,114313450,30654641,10.781389,66.59,0,0,,0,GPS,1388505244
MMC8000GPSANDASYN051113-23665-00000000,1388505244,114.245911,30.575483,114245911,30575483,14.748611,187.41,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-22176-00000000,1388505244,114.39213,30.482306,114392130,30482306,13.900695,266.1,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-22518-00000000,1388505244,114.332566,30.597346,114332566,30597346,10.68375,222.63,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-21946-00000000,1388505244,114.203175,30.560586,114203175,30560586,0,0,0,0,,0,GPS,1388505244
MMC8000GPSANDASYN051113-21623-00000000,1388505244,114.218811,30.566498,114218811,30566498,0,0,0,0,,0,GPS,1388505244
MMC8000GPSANDASYN051113-40415-00000000,1388505244,114.328526,30.535228,114328526,30535228,0.005139,0,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-22550-00000000,1388505244,114.31757,30.522041,114317570,30522041,0,106.67,0,0,,0,GPS,1388505244
MMC8000GPSANDASYN051113-24101-00000000,1388505244,114.359523,30.620321,114359523,30620321,0,0,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-40378-00000000,1388505244,114.289206,30.572423,114289206,30572423,0.005139,0,0,262144,,0,GPS,1388505244
MMC8000GPSANDASYN051113-22642-00000000,1388505244,114.31406,30.627986,114314060,30627986,0,0,0,0,,0,GPS,1388505244
MMC8000GPSANDASYN051113-17846-00000000,1388505243,114.322906,30.520745,114322906,30520745,1.485139,301.61,0,0,,0,GPS,1388505243
MMC8000GPSANDASYN051113-23809-00000000,1388505243,114.20032,30.537051,114200320,30537051,9.964306,205.76,0,262144,,0,GPS,1388505243
MMC8000GPSANDASYN051113-17358-00000000,1388505243,114.415811,30.484818,114415811,30484818,11.598473,6.26,0,0,,0,GPS,1388505243
MMC8000GPSANDASYN051113-22257-00000000,1388505243,114.230573,30.734046,114230573,30734046,0,0,0,0,,0,GPS,1388505243
MMC8000GPSANDASYN051113-22338-00000000,1388505243,114.353335,30.527431,114353335,30527431,15.760972,289.24,0,262144,,0,GPS,1388505243
MMC8000GPSANDASYN051113-25021-00000000,1388505242,114.410438,30.651748,114410438,30651748,11.5625,73.96,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-21623-00000000,1388505242,114.219258,30.566278,114219258,30566278,12.086667,289.03,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-21355-00000000,1388505242,114.25398,30.618246,114253980,30618246,1.120278,158.06,0,262144,,0,GPS,1388505242
MMC8000GPSANDASYN051113-23852-00000000,1388505242,114.225363,30.567876,114225363,30567876,15.303611,273.64,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-21928-00000000,1388505242,114.335883,30.526086,114335883,30526086,10.077361,5.19,0,262144,,0,GPS,1388505242
MMC8000GPSANDASYN051113-22932-00000000,1388505242,114.260561,30.596815,114260561,30596815,4.686667,263.22,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-24127-00000000,1388505242,114.234193,30.565518,114234193,30565518,12.636528,128.57,0,262144,,0,GPS,1388505242
MMC8000GPSANDASYN051113-30290-00000000,1388505242,114.422303,30.610388,114422303,30610388,8.705277,166.26,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-24251-00000000,1388505242,114.177788,30.613778,114177788,30613778,1.151111,141.15,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-21719-00000000,1388505242,114.345396,30.586806,114345396,30586806,0,0,0,262144,,0,GPS,1388505242
MMC8000GPSANDASYN051113-22808-00000000,1388505242,114.30798,30.47071,114307980,30470710,7.924167,219.23,0,262144,,0,GPS,1388505242
MMC8000GPSANDASYN051113-24828-00000000,1388505242,114.361771,30.616238,114361771,30616238,0,0,0,0,,0,GPS,1388505242
MMC8000GPSANDASYN051113-40466-00000000,1388505241,114.440926,30.511628,114440926,30511628,0.237931,62.03,0,262144,,0,GPS,1388505241
MMC8000GPSANDASYN051113-40158-00000000,1388505241,114.390215,30.48636,114390215,30486360,11.603611,353.2,0,262144,,0,GPS,1388505241
MMC8000GPSANDASYN051113-23904-00000000,1388505241,114.282793,30.589143,114282793,30589143,0,0,0,0,,0,GPS,1388505241
MMC8000GPSANDASYN051113-22943-00000000,1388505241,114.361826,30.61685,114361826,30616850,0,0,0,262144,,0,GPS,1388505241
MMC8000GPSANDASYN051113-22235-00000000,1388505241,114.257975,30.552103,114257975,30552103,9.861527,267.32,0,262144,,0,GPS,1388505241
MMC8000GPSANDASYN051113-23005-00000000,1388505241,114.256528,30.531593,114256528,30531593,3.520139,171.52,0,0,,0,GPS,1388505241
MMC8000GPSANDASYN051113-22253-00000000,1388505241,0,0,0,0,0,0,0,262145,,0,GPS,1388505241
MMC8000GPSANDASYN051113-23650-00000000,1388505241,114.197685,30.632298,114197685,30632298,12.687917,193.41,0,262144,,0,GPS,1388505241
MMC8000GPSANDASYN051113-40455-00000000,1388505241,114.314486,30.522863,114314486,30522863,0.035458,0,0,0,,0,GPS,1388505241
MMC8000GPSANDASYN051113-21803-00000000,1388505241,114.40524,30.490105,114405240,30490105,3.972361,192.89,0,262144,,0,GPS,1388505241
MMC8000GPSANDASYN051113-23812-00000000,1388505240,114.27999,30.608961,114279990,30608961,0,0,0,262144,,0,GPS,1388505240
MMC8000GPSANDASYN051113-17974-00000000,1388505240,114.353921,30.48234,114353921,30482340,20.452778,278.39,0,0,,0,GPS,1388505240
MMC8000GPSANDASYN051113-21968-00000000,1388505240,114.45281,30.59574,114452810,30595740,21.084862,65.51,0,0,,0,GPS,1388505240
MMC8000GPSANDASYN051113-24295-00000000,1388505240,114.317738,30.63375,114317738,30633750,15.03125,30.12,0,262144,,0,GPS,1388505240
MMC8000GPSANDASYN051113-24563-00000000,1388505240,0,0,0,0,0,0,0,262145,,0,GPS,1388505240
MMC8000GPSANDASYN051113-23409-00000000,1388505240,114.314953,30.608471,114314953,30608471,16.264584,306.91,0,0,,0,GPS,1388505240
MMC8000GPSANDASYN051113-22073-00000000,1388505240,114.214363,30.561853,114214363,30561853,7.739167,286.96,0,262144,,0,GPS,1388505240
MMC8000GPSANDASYN051113-40363-00000000,1388505239,114.303711,30.564135,114303711,30564135,9.378472,17.64,0,262144,,0,GPS,1388505239
MMC8000GPSANDASYN051113-40455-00000000,1388505239,114.314486,30.522863,114314486,30522863,0.013361,0,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-21616-00000000,1388505239,114.342706,30.56419,114342706,30564190,7.096806,36.97,0,262144,,0,GPS,1388505239
MMC8000GPSANDASYN051113-22161-00000000,1388505239,114.263215,30.571665,114263215,30571665,7.579861,39.69,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-22345-00000000,1388505239,114.229386,30.673308,114229386,30673308,21.125973,25.49,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-23409-00000000,1388505239,114.320268,30.605016,114320268,30605016,16.1875,306.87,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-23489-00000000,1388505239,114.271178,30.58586,114271178,30585860,0,0,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-23254-00000000,1388505239,114.223538,30.581163,114223538,30581163,13.55125,122.9,0,262144,,0,GPS,1388505239
MMC8000GPSANDASYN051113-24945-00000000,1388505239,114.348076,30.611556,114348076,30611556,3.165555,224.73,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-30320-00000000,1388505239,114.178233,30.606376,114178233,30606376,0,0,0,0,,0,GPS,1388505239
MMC8000GPSANDASYN051113-22448-00000000,1388505238,114.43141,30.467756,114431410,30467756,15.555417,359.61,0,0,,0,GPS,1388505238
MMC8000GPSANDASYN051113-29524-00000000,1388505238,114.311836,30.642761,114311836,30642761,2.112083,56.49,0,262144,,0,GPS,1388505238
MMC8000GPSANDASYN051113-40316-00000000,1388505238,114.24624,30.611288,114246240,30611288,6.850139,58.53,0,262144,,0,GPS,1388505238
MMC8000GPSANDASYN051113-23397-00000000,1388505237,114.28712,30.59679,114287120,30596790,4.7175,226.08,0,262144,,0,GPS,1388505237
MMC8000GPSANDASYN051113-24842-00000000,1388505237,114.32891,30.584101,114328910,30584101,13.602639,45.82,0,0,,0,GPS,1388505237
MMC8000GPSANDASYN051113-21476-00000000,1388505237,114.252478,30.527421,114252478,30527421,0,0,0,0,,0,GPS,1388505237
MMC8000GPSANDASYN051113-24446-00000000,1388505237,114.289588,30.585283,114289588,30585283,9.789583,27.46,0,262144,,0,GPS,1388505237
MMC8000GPSANDASYN051113-22507-00000000,1388505237,114.260341,30.582128,114260341,30582128,6.557222,70.88,0,0,,0,GPS,1388505237
MMC8000GPSANDASYN051113-22088-00000000,1388505237,114.419918,30.508671,114419918,30508671,15.067223,97.92,0,262144,,0,GPS,1388505237
MMC8000GPSANDASYN051113-21575-00000000,1388505236,114.330503,30.588298,114330503,30588298,10.108194,307.49,0,0,,0,GPS,1388505236
MMC8000GPSANDASYN051113-23416-00000000,1388505236,114.3045,30.615441,114304500,30615441,17.39514,37.46,0,0,,0,GPS,1388505236
MMC8000GPSANDASYN051113-40301-00000000,1388505236,114.348626,30.551893,114348626,30551893,0.008222,0,0,262144,,0,GPS,1388505236
MMC8000GPSANDASYN051113-21942-00000000,1388505236,0,0,0,0,0,0,0,262145,,0,GPS,1388505236
MMC8000GPSANDASYN051113-23984-00000000,1388505236,114.220813,30.627985,114220813,30627985,18.746666,267.33,0,262144,,0,GPS,1388505236
MMC8000GPSANDASYN051113-22077-00000000,1388505236,114.355145,30.560766,114355145,30560766,20.745695,194.09,0,0,,0,GPS,1388505236
MMC8000GPSANDASYN051113-22792-00000000,1388505236,114.270803,30.556726,114270803,30556726,14.224444,256.94,0,262144,,0,GPS,1388505236
MMC8000GPSANDASYN051113-23155-00000000,1388505236,114.203083,30.627088,114203083,30627088,11.968473,266.87,0,0,,0,GPS,1388505236
MMC8000GPSANDASYN051113-22811-00000000,1388505236,114.264878,30.58379,114264878,30583790,13.253195,253.25,0,0,,0,GPS,1388505236
MMC8000GPSANDASYN051113-22888-00000000,1388505236,114.396553,30.423565,114396553,30423565,0,0,0,262144,,0,GPS,1388505236
MMC8000GPSANDASYN051113-40352-00000000,1388505236,114.316623,30.52237,114316623,30522370,1.230764,322.05,0,262144,,0,GPS,1388505236
MMC8000GPSANDASYN051113-24806-00000000,1388505236,114.394451,30.514633,114394451,30514633,0,0,0,262144,,0,GPS,1388505236
MMC8000GPSANDASYN051113-24710-00000000,1388505235,114.371075,30.615148,114371075,30615148,0,0,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-22257-00000000,1388505235,114.230581,30.734045,114230581,30734045,0,0,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-21700-00000000,1388505235,114.259021,30.582155,114259021,30582155,2.908611,243.41,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-24798-00000000,1388505235,114.286921,30.592921,114286921,30592921,9.455556,225.46,0,262144,,0,GPS,1388505235
MMC8000GPSANDASYN051113-21975-00000000,1388505235,114.321486,30.638993,114321486,30638993,10.015695,21.54,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-24761-00000000,1388505235,114.301183,30.59682,114301183,30596820,12.739306,207.98,0,262144,,0,GPS,1388505235
MMC8000GPSANDASYN051113-22888-00000000,1388505235,114.396138,30.424655,114396138,30424655,9.810139,160.81,0,262144,,0,GPS,1388505235
MMC8000GPSANDASYN051113-24659-00000000,1388505235,114.2993,30.544938,114299300,30544938,12.878056,138.38,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-24222-00000000,1388505235,114.266451,30.556018,114266451,30556018,14.440278,262.37,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-22404-00000000,1388505235,114.287475,30.492311,114287475,30492311,14.209028,182.05,0,0,,0,GPS,1388505235
MMC8000GPSANDASYN051113-24901-00000000,1388505235,114.327488,30.530441,114327488,30530441,13.931528,27.7,0,262144,,0,GPS,1388505235
MMC8000GPSANDASYN051113-23272-00000000,1388505235,114.360031,30.578096,114360031,30578096,15.339583,282.3,0,262144,,0,GPS,1388505235
MMC8000GPSANDASYN051113-24530-00000000,1388505235,0,0,0,0,0,0,0,1,,0,GPS,1388505235
MMC8000GPSANDASYN051113-22675-00000000,1388505235,0,0,0,0,0,0,0,1,,0,GPS,1388505235
MMC8000GPSANDASYN051113-30328-00000000,1388505235,114.254161,30.554796,114254161,30554796,12.184305,283.17,0,262144,,0,GPS,1388505235
MMC8000GPSANDASYN051113-40271-00000000,1388505234,114.23574,30.625215,114235740,30625215,10.519305,325.6,0,0,,0,GPS,1388505234
MMC8000GPSANDASYN051113-40419-00000000,1388505234,114.38184,30.623403,114381840,30623403,0.146972,353.71,0,262144,,0,GPS,1388505234
MMC8000GPSANDASYN051113-22888-00000000,1388505234,114.397081,30.428055,114397081,30428055,13.977778,203.96,0,262144,,0,GPS,1388505234
MMC8000GPSANDASYN051113-23056-00000000,1388505234,114.312028,30.610386,114312028,30610386,17.873056,306.88,0,0,,0,GPS,1388505234
MMC8000GPSANDASYN051113-22437-00000000,1388505234,114.343813,30.598905,114343813,30598905,7.543889,218.01,0,262144,,0,GPS,1388505234
MMC8000GPSANDASYN051113-23526-00000000,1388505234,114.295773,30.542218,114295773,30542218,8.628195,261.83,0,262144,,0,GPS,1388505234
MMC8000GPSANDASYN051113-40400-00000000,1388505234,114.26043,30.555848,114260430,30555848,8.9725,165.99,0,262144,,0,GPS,1388505234
MMC8000GPSANDASYN051113-21465-00000000,1388505234,114.314101,30.513853,114314101,30513853,12.816389,176.58,0,262144,,0,GPS,1388505234
MMC8000GPSANDASYN051113-23665-00000000,1388505233,114.24661,30.579278,114246610,30579278,0,0,0,262144,,0,GPS,1388505233
MMC8000GPSANDASYN051113-17167-00000000,1388505233,114.261636,30.581693,114261636,30581693,13.623195,153.43,0,0,,0,GPS,1388505233
MMC8000GPSANDASYN051113-40341-00000000,1388505233,114.312705,30.526828,114312705,30526828,5.262222,293.51,0,262144,,0,GPS,1388505233
